customer_id,tenure_months,monthly_charges,contract_type,num_support_tickets,avg_satisfaction_score,customer_notes,churn_label
CUST-000230,41,79.88,month-to-month,1,7.84,The customer mentioned the portal is easy to use. The customer opened 1 support ticket(s) in the recent review window. Primary issue category: pricing complaint.,0
CUST-000231,37,58.16,month-to-month,1,7.43,Recent support interactions were helpful and professional. The customer opened 1 support ticket(s) in the recent review window.,0
CUST-000232,10,93.6,month-to-month,2,6.45,The onboarding experience was smooth. The customer opened 2 support ticket(s) in the recent review window. Internal follow-up note: Review account review feedback review renewal contract followup.,0
CUST-000233,35,67.99,two-year,0,6.24,Recent support interactions were helpful and professional. The customer opened 0 support ticket(s) in the recent review window.,1
CUST-000234,24,98.39,one-year,1,8.18,The service has been reliable lately. The customer opened 1 support ticket(s) in the recent review window.,0
CUST-000235,46,72.59,two-year,1,8.36,The customer mentioned the portal is easy to use. The customer opened 1 support ticket(s) in the recent review window.,1
CUST-000236,29,64.86,one-year,2,5.62,Network performance has improved over the last quarter. The customer opened 2 support ticket(s) in the recent review window.,0
CUST-000237,55,90.45,month-to-month,2,6.62,The onboarding experience was smooth. The customer opened 2 support ticket(s) in the recent review window.,0
CUST-000238,27,51.57,one-year,2,7.1,Recent support interactions were helpful and professional. The customer opened 2 support ticket(s) in the recent review window. Primary issue category: feature request.,0
CUST-000239,58,65.53,month-to-month,2,6.6,Recent support interactions were helpful and professional. The customer opened 2 support ticket(s) in the recent review window.,1
CUST-000240,14,90.14,month-to-month,3,5.44,The team scheduled a check-in call for next month. The customer opened 3 support ticket(s) in the recent review window. Primary issue category: service outage.,0
CUST-000241,44,30.86,two-year,1,8.6,Network performance has improved over the last quarter. The customer opened 1 support ticket(s) in the recent review window.,0
CUST-000242,23,71.34,one-year,4,5.83,The customer mentioned the portal is easy to use. The customer opened 4 support ticket(s) in the recent review window. Internal follow-up note: Renewal service feedback pricing review feedback stability experience.,1
CUST-000243,21,69.94,month-to-month,2,7.27,The customer asked for a usage summary before renewal. The customer opened 2 support ticket(s) in the recent review window. Internal follow-up note: Usage feedback renewal account team billing feedback support.,1
CUST-000244,24,85.1,month-to-month,1,9.18,The service has been reliable lately. The customer opened 1 support ticket(s) in the recent review window. Primary issue category: service outage.,0
CUST-000245,29,55.69,one-year,0,6.94,The service has been reliable lately. The customer opened 0 support ticket(s) in the recent review window. Primary issue category: pricing complaint.,0
CUST-000246,32,69.18,two-year,3,6.39,Recent support interactions were helpful and professional. The customer opened 3 support ticket(s) in the recent review window. Internal follow-up note: Account customer feedback billing followup review customer experience.,0
CUST-000247,31,70.69,one-year,4,4.49,They appreciate the current pricing plan. The customer opened 4 support ticket(s) in the recent review window.,0
CUST-000248,23,103.47,month-to-month,4,5.31,There was a general inquiry about available add-ons. The customer opened 4 support ticket(s) in the recent review window.,1
CUST-000249,7,86.83,month-to-month,5,3.51,Recent conversations suggest growing dissatisfaction. The customer opened 5 support ticket(s) in the recent review window. Internal follow-up note: Account stability renewal followup account pricing experience service.,1
CUST-000250,4,76.52,month-to-month,1,7.67,The service has been reliable lately. The customer opened 1 support ticket(s) in the recent review window.,0
CUST-000251,46,64.26,one-year,3,6.3,The service has been reliable lately. The customer opened 3 support ticket(s) in the recent review window.,0
CUST-000252,22,46.22,two-year,2,6.01,The service has been reliable lately. The customer opened 2 support ticket(s) in the recent review window. Internal follow-up note: Account pricing account followup review stability stability billing.,0
CUST-000253,6,92.61,month-to-month,4,5.79,There was a general inquiry about available add-ons. The customer opened 4 support ticket(s) in the recent review window.,1
CUST-000254,64,87.26,month-to-month,1,7.79,The service has been reliable lately. The customer opened 1 support ticket(s) in the recent review window. Primary issue category: pricing complaint.,0
CUST-000255,33,116.63,month-to-month,2,5.72,Network performance has improved over the last quarter. The customer opened 2 support ticket(s) in the recent review window.,0
CUST-000256,28,62.25,one-year,3,6.04,The customer mentioned the portal is easy to use. The customer opened 3 support ticket(s) in the recent review window. Primary issue category: feature request.,1
CUST-000257,15,69.55,one-year,1,7.72,They appreciate the current pricing plan. The customer opened 1 support ticket(s) in the recent review window. Internal follow-up note: Billing pricing service renewal stability contract usage contract.,0
CUST-000258,7,78.68,month-to-month,3,3.73,They said the price feels too high for the value received. The customer opened 3 support ticket(s) in the recent review window. Internal follow-up note: Billing account usage support pricing followup service service.,1
CUST-000259,25,86.47,month-to-month,0,7.95,The customer mentioned the portal is easy to use. The customer opened 0 support ticket(s) in the recent review window.,0
CUST-000260,22,77.38,one-year,1,4.91,The service has been reliable lately. The customer opened 1 support ticket(s) in the recent review window. Primary issue category: feature request.,0
CUST-000261,9,85.63,month-to-month,3,6.44,The customer mentioned the portal is easy to use. The customer opened 3 support ticket(s) in the recent review window.,0
CUST-000262,20,80.61,two-year,0,5.8,The service has been reliable lately. The customer opened 0 support ticket(s) in the recent review window. Internal follow-up note: Stability pricing renewal billing billing review review pricing.,0
CUST-000263,8,77.92,month-to-month,3,7.86,The onboarding experience was smooth. The customer opened 3 support ticket(s) in the recent review window. Internal follow-up note: Contract usage support followup service support team customer.,0
CUST-000264,8,100.37,month-to-month,3,4.54,The customer asked for a usage summary before renewal. The customer opened 3 support ticket(s) in the recent review window. Internal follow-up note: Review contract experience billing contract contract account usage.,1
CUST-000265,26,71.86,two-year,1,4.57,The customer mentioned the portal is easy to use. The customer opened 1 support ticket(s) in the recent review window. Primary issue category: contract clarification.,0
CUST-000266,28,82.79,month-to-month,3,6.21,The customer mentioned the portal is easy to use. The customer opened 3 support ticket(s) in the recent review window.,0
CUST-000267,32,77.83,month-to-month,4,5.33,The customer left brief feedback without strong sentiment. The customer opened 4 support ticket(s) in the recent review window. Primary issue category: service outage.,0
CUST-000268,22,118.01,month-to-month,1,4.56,There was a general inquiry about available add-ons. The customer opened 1 support ticket(s) in the recent review window.,0
CUST-000269,25,72.06,month-to-month,4,6.74,They appreciate the current pricing plan. The customer opened 4 support ticket(s) in the recent review window.,0
CUST-000270,33,86.23,month-to-month,0,4.93,The onboarding experience was smooth. The customer opened 0 support ticket(s) in the recent review window.,0
CUST-000271,3,76.96,month-to-month,2,5.34,The team scheduled a check-in call for next month. The customer opened 2 support ticket(s) in the recent review window. Internal follow-up note: Contract customer followup pricing review usage review followup.,0
CUST-000272,26,108.32,month-to-month,5,3.88,The latest support case took too long to close. The customer opened 5 support ticket(s) in the recent review window. Primary issue category: slow support response.,1
CUST-000273,52,91.42,month-to-month,5,6.68,Network performance has improved over the last quarter. The customer opened 5 support ticket(s) in the recent review window. Internal follow-up note: Followup followup contract feedback team account service usage.,0
CUST-000274,19,63.08,one-year,1,8.21,The service has been reliable lately. The customer opened 1 support ticket(s) in the recent review window.,0
CUST-000275,45,75.08,one-year,1,8.49,Network performance has improved over the last quarter. The customer opened 1 support ticket(s) in the recent review window.,0
CUST-000276,20,88.01,month-to-month,0,7.58,They appreciate the current pricing plan. The customer opened 0 support ticket(s) in the recent review window.,0
CUST-000277,34,74.65,month-to-month,3,3.42,There was a general inquiry about available add-ons. The customer opened 3 support ticket(s) in the recent review window. Internal follow-up note: Support experience service usage usage stability followup usage.,0
CUST-000278,28,93.57,month-to-month,1,6.96,Network performance has improved over the last quarter. The customer opened 1 support ticket(s) in the recent review window.,0
CUST-000279,21,70.67,two-year,0,8.99,The onboarding experience was smooth. The customer opened 0 support ticket(s) in the recent review window.,0
CUST-000280,26,67.34,two-year,1,8.5,The customer mentioned the portal is easy to use. The customer opened 1 support ticket(s) in the recent review window.,0
CUST-000281,58,78.41,month-to-month,1,7.38,They appreciate the current pricing plan. The customer opened 1 support ticket(s) in the recent review window. Internal follow-up note: Usage experience contract renewal account account review team.,1
CUST-000282,39,87.01,month-to-month,0,5.73,They appreciate the current pricing plan. The customer opened 0 support ticket(s) in the recent review window.,1
CUST-000283,21,87.43,month-to-month,4,5.53,The service has been reliable lately. The customer opened 4 support ticket(s) in the recent review window.,1
CUST-000284,19,85.41,month-to-month,3,8.68,Network performance has improved over the last quarter. The customer opened 3 support ticket(s) in the recent review window.,0
CUST-000285,12,76.87,month-to-month,10,2.15,Recent conversations suggest growing dissatisfaction. The customer opened 10 support ticket(s) in the recent review window.,1
CUST-000286,30,106.31,month-to-month,5,3.29,The customer asked for a usage summary before renewal. The customer opened 5 support ticket(s) in the recent review window. Primary issue category: feature request.,1
CUST-000287,12,71.13,month-to-month,3,7.52,The customer asked for a usage summary before renewal. The customer opened 3 support ticket(s) in the recent review window. Internal follow-up note: Pricing feedback pricing billing contract feedback stability usage.,1
CUST-000288,17,90.93,month-to-month,3,5.49,Network performance has improved over the last quarter. The customer opened 3 support ticket(s) in the recent review window.,0
CUST-000289,14,81.0,month-to-month,4,4.66,The customer asked for a usage summary before renewal. The customer opened 4 support ticket(s) in the recent review window.,1
CUST-000290,38,105.79,month-to-month,5,7.02,There was a general inquiry about available add-ons. The customer opened 5 support ticket(s) in the recent review window. Internal follow-up note: Renewal review pricing support stability stability support renewal.,0
CUST-000291,23,52.21,two-year,0,7.17,They appreciate the current pricing plan. The customer opened 0 support ticket(s) in the recent review window.,0
CUST-000292,25,73.21,month-to-month,2,6.21,Network performance has improved over the last quarter. The customer opened 2 support ticket(s) in the recent review window. Internal follow-up note: Customer stability service experience service followup team billing. Primary issue category: slow support response.,1
CUST-000293,48,46.78,two-year,1,5.82,Network performance has improved over the last quarter. The customer opened 1 support ticket(s) in the recent review window.,0
CUST-000294,14,90.01,month-to-month,4,8.52,The account owner requested a routine plan review. The customer opened 4 support ticket(s) in the recent review window. Internal follow-up note: Experience account usage stability billing followup billing experience.,1
CUST-000295,25,45.28,two-year,2,6.63,Recent support interactions were helpful and professional. The customer opened 2 support ticket(s) in the recent review window.,0
CUST-000296,38,55.46,two-year,1,7.87,The onboarding experience was smooth. The customer opened 1 support ticket(s) in the recent review window.,0
CUST-000297,30,33.47,two-year,1,8.43,The onboarding experience was smooth. The customer opened 1 support ticket(s) in the recent review window.,0
CUST-000298,22,75.41,one-year,0,6.84,Recent support interactions were helpful and professional. The customer opened 0 support ticket(s) in the recent review window.,0
CUST-000299,24,64.68,one-year,5,4.59,The service has been reliable lately. The customer opened 5 support ticket(s) in the recent review window.,0
CUST-000300,44,47.25,one-year,4,7.33,The onboarding experience was smooth. The customer opened 4 support ticket(s) in the recent review window.,0
CUST-000301,29,85.98,one-year,4,7.7,The customer mentioned the portal is easy to use. The customer opened 4 support ticket(s) in the recent review window.,0
CUST-000302,20,66.09,month-to-month,4,4.02,There was a general inquiry about available add-ons. The customer opened 4 support ticket(s) in the recent review window.,0
CUST-000303,13,96.82,month-to-month,3,6.57,There was a general inquiry about available add-ons. The customer opened 3 support ticket(s) in the recent review window. Internal follow-up note: Contract billing renewal stability team experience customer renewal.,1
CUST-000304,5,77.29,month-to-month,3,6.43,Network performance has improved over the last quarter. The customer opened 3 support ticket(s) in the recent review window.,0
CUST-000305,42,83.86,two-year,3,4.46,The onboarding experience was smooth. The customer opened 3 support ticket(s) in the recent review window.,0
CUST-000306,16,95.61,month-to-month,3,6.08,The customer mentioned the portal is easy to use. The customer opened 3 support ticket(s) in the recent review window.,0
CUST-000307,6,72.81,month-to-month,4,3.67,They said the price feels too high for the value received. The customer opened 4 support ticket(s) in the recent review window.,1
CUST-000308,12,61.0,one-year,3,5.43,Network performance has improved over the last quarter. The customer opened 3 support ticket(s) in the recent review window.,0
CUST-000309,31,90.9,month-to-month,2,6.21,The onboarding experience was smooth. The customer opened 2 support ticket(s) in the recent review window.,1
CUST-000310,27,79.47,month-to-month,2,6.77,Recent support interactions were helpful and professional. The customer opened 2 support ticket(s) in the recent review window. Internal follow-up note: Stability customer usage contract stability team experience usage.,0
CUST-000311,9,84.01,month-to-month,2,6.62,The customer left brief feedback without strong sentiment. The customer opened 2 support ticket(s) in the recent review window. Internal follow-up note: Account followup experience followup team review support account.,0
CUST-000312,47,97.35,month-to-month,4,4.36,They contacted support for standard account maintenance. The customer opened 4 support ticket(s) in the recent review window.,0
CUST-000313,6,76.44,month-to-month,2,8.35,Network performance has improved over the last quarter. The customer opened 2 support ticket(s) in the recent review window. Primary issue category: contract clarification.,0
CUST-000314,53,80.28,month-to-month,0,8.03,The customer mentioned the portal is easy to use. The customer opened 0 support ticket(s) in the recent review window. Primary issue category: contract clarification.,0
CUST-000315,26,96.68,month-to-month,4,7.29,The service has been reliable lately. The customer opened 4 support ticket(s) in the recent review window. Internal follow-up note: Pricing renewal billing team usage billing usage review.,0
CUST-000316,17,96.27,month-to-month,2,6.08,The onboarding experience was smooth. The customer opened 2 support ticket(s) in the recent review window.,0
CUST-000317,19,82.35,month-to-month,4,5.81,Network performance has improved over the last quarter. The customer opened 4 support ticket(s) in the recent review window.,1
CUST-000318,24,67.64,one-year,1,8.62,The service has been reliable lately. The customer opened 1 support ticket(s) in the recent review window.,0
CUST-000319,32,57.9,month-to-month,6,4.33,There was a general inquiry about available add-ons. The customer opened 6 support ticket(s) in the recent review window.,1
CUST-000320,40,47.01,two-year,0,7.1,Network performance has improved over the last quarter. The customer opened 0 support ticket(s) in the recent review window.,0
CUST-000321,48,64.82,two-year,0,8.23,Recent support interactions were helpful and professional. The customer opened 0 support ticket(s) in the recent review window.,0
CUST-000322,23,81.93,month-to-month,2,4.98,Recent support interactions were helpful and professional. The customer opened 2 support ticket(s) in the recent review window. Internal follow-up note: Customer feedback billing stability experience review service team. Primary issue category: billing issue.,0
CUST-000323,48,80.41,month-to-month,2,7.46,The onboarding experience was smooth. The customer opened 2 support ticket(s) in the recent review window. Internal follow-up note: Contract service contract service usage billing followup followup. Primary issue category: login trouble.,0
CUST-000324,47,94.09,month-to-month,4,6.72,The customer mentioned the portal is easy to use. The customer opened 4 support ticket(s) in the recent review window.,0
CUST-000325,60,43.38,two-year,2,8.77,The onboarding experience was smooth. The customer opened 2 support ticket(s) in the recent review window.,1
CUST-000326,45,64.59,one-year,3,7.26,Network performance has improved over the last quarter. The customer opened 3 support ticket(s) in the recent review window. Internal follow-up note: Customer contract pricing usage followup contract stability support.,0
CUST-000327,20,75.04,one-year,0,8.78,Recent support interactions were helpful and professional. The customer opened 0 support ticket(s) in the recent review window. Internal follow-up note: Support billing support experience stability followup renewal review.,0
CUST-000328,22,74.18,month-to-month,4,6.35,The onboarding experience was smooth. The customer opened 4 support ticket(s) in the recent review window. Primary issue category: slow support response.,0
CUST-000329,45,87.94,one-year,1,5.78,The customer mentioned the portal is easy to use. The customer opened 1 support ticket(s) in the recent review window. Internal follow-up note: Stability stability experience service service pricing contract support.,0
CUST-000330,42,93.16,month-to-month,5,7.48,Recent support interactions were helpful and professional. The customer opened 5 support ticket(s) in the recent review window.,0
CUST-000331,19,76.64,one-year,1,5.29,The onboarding experience was smooth. The customer opened 1 support ticket(s) in the recent review window. Internal follow-up note: Followup account usage billing pricing review service billing.,0
CUST-000332,32,107.36,month-to-month,5,3.9,The customer left brief feedback without strong sentiment. The customer opened 5 support ticket(s) in the recent review window.,0
CUST-000333,19,51.6,one-year,4,6.72,Recent support interactions were helpful and professional. The customer opened 4 support ticket(s) in the recent review window.,0
CUST-000334,48,60.25,two-year,2,8.45,They appreciate the current pricing plan. The customer opened 2 support ticket(s) in the recent review window.,0
CUST-000335,21,89.35,month-to-month,0,7.01,Network performance has improved over the last quarter. The customer opened 0 support ticket(s) in the recent review window. Primary issue category: setup assistance.,0
CUST-000336,20,59.6,one-year,2,7.75,Network performance has improved over the last quarter. The customer opened 2 support ticket(s) in the recent review window.,0
CUST-000337,15,89.51,month-to-month,7,3.06,The customer is actively comparing competitors. The customer opened 7 support ticket(s) in the recent review window.,1
CUST-000338,32,54.75,one-year,1,5.95,Recent support interactions were helpful and professional. The customer opened 1 support ticket(s) in the recent review window.,0
CUST-000339,19,94.25,month-to-month,4,3.59,Network performance has improved over the last quarter. The customer opened 4 support ticket(s) in the recent review window. Internal follow-up note: Review review service pricing pricing account followup review.,1
CUST-000340,37,77.15,two-year,1,7.72,The customer mentioned the portal is easy to use. The customer opened 1 support ticket(s) in the recent review window.,0
CUST-000341,37,85.15,month-to-month,4,3.92,There was a general inquiry about available add-ons. The customer opened 4 support ticket(s) in the recent review window.,1
CUST-000342,72,34.06,two-year,0,5.92,The customer mentioned the portal is easy to use. The customer opened 0 support ticket(s) in the recent review window.,0
CUST-000343,21,58.68,one-year,3,7.03,The customer mentioned the portal is easy to use. The customer opened 3 support ticket(s) in the recent review window. Internal follow-up note: Feedback billing pricing usage feedback team renewal usage.,0
CUST-000344,48,75.27,one-year,1,8.33,Recent support interactions were helpful and professional. The customer opened 1 support ticket(s) in the recent review window. Internal follow-up note: Stability stability feedback usage usage followup renewal service.,0
CUST-000345,26,71.62,one-year,3,5.76,The onboarding experience was smooth. The customer opened 3 support ticket(s) in the recent review window.,0
CUST-000346,27,33.42,one-year,1,7.04,The onboarding experience was smooth. The customer opened 1 support ticket(s) in the recent review window.,0
CUST-000347,24,82.08,two-year,0,8.01,The service has been reliable lately. The customer opened 0 support ticket(s) in the recent review window.,0
CUST-000348,25,85.41,month-to-month,3,5.86,The service has been reliable lately. The customer opened 3 support ticket(s) in the recent review window. Internal follow-up note: Pricing renewal service renewal review stability team pricing. Primary issue category: setup assistance.,0
CUST-000349,19,61.11,one-year,2,6.0,The service has been reliable lately. The customer opened 2 support ticket(s) in the recent review window.,0
CUST-000350,43,94.19,month-to-month,0,8.5,They appreciate the current pricing plan. The customer opened 0 support ticket(s) in the recent review window.,0
CUST-000351,12,64.35,one-year,1,8.36,The customer mentioned the portal is easy to use. The customer opened 1 support ticket(s) in the recent review window. Internal follow-up note: Support support followup renewal usage usage usage feedback.,0
CUST-000352,6,77.28,month-to-month,2,7.32,Network performance has improved over the last quarter. The customer opened 2 support ticket(s) in the recent review window.,0
CUST-000353,15,90.32,month-to-month,1,7.51,Recent support interactions were helpful and professional. The customer opened 1 support ticket(s) in the recent review window.,0
CUST-000354,13,110.59,month-to-month,3,4.73,The customer is frustrated with repeated service interruptions. The customer opened 3 support ticket(s) in the recent review window. Internal follow-up note: Followup renewal renewal team feedback contract followup customer.,1
CUST-000355,15,108.03,month-to-month,2,7.23,The team scheduled a check-in call for next month. The customer opened 2 support ticket(s) in the recent review window. Internal follow-up note: Service usage pricing customer feedback stability team followup.,0
CUST-000356,20,89.44,month-to-month,4,5.81,The account owner requested a routine plan review. The customer opened 4 support ticket(s) in the recent review window. Internal follow-up note: Renewal stability renewal followup account review feedback followup. Primary issue category: login trouble.,0
CUST-000357,15,79.77,one-year,2,6.51,Recent support interactions were helpful and professional. The customer opened 2 support ticket(s) in the recent review window.,0
CUST-000358,24,82.76,one-year,1,6.62,They appreciate the current pricing plan. The customer opened 1 support ticket(s) in the recent review window. Internal follow-up note: Pricing billing team usage renewal service support contract.,0
CUST-000359,15,67.7,month-to-month,4,5.19,They contacted support for standard account maintenance. The customer opened 4 support ticket(s) in the recent review window.,1
CUST-000360,30,79.62,one-year,1,7.44,Network performance has improved over the last quarter. The customer opened 1 support ticket(s) in the recent review window. Internal follow-up note: Account renewal customer usage stability followup renewal experience.,0
CUST-000361,72,49.72,two-year,0,5.89,Recent support interactions were helpful and professional. The customer opened 0 support ticket(s) in the recent review window.,0
CUST-000362,26,87.78,month-to-month,2,5.39,Recent support interactions were helpful and professional. The customer opened 2 support ticket(s) in the recent review window.,0
CUST-000363,15,82.12,month-to-month,3,6.06,The service has been reliable lately. The customer opened 3 support ticket(s) in the recent review window. Internal follow-up note: Followup experience usage account account pricing team followup. Primary issue category: setup assistance.,0
CUST-000364,2,94.66,month-to-month,4,7.76,They contacted support for standard account maintenance. The customer opened 4 support ticket(s) in the recent review window.,1
CUST-000365,70,68.65,one-year,4,7.22,Network performance has improved over the last quarter. The customer opened 4 support ticket(s) in the recent review window.,0
CUST-000366,27,40.12,month-to-month,5,3.7,The team scheduled a check-in call for next month. The customer opened 5 support ticket(s) in the recent review window. Internal follow-up note: Review experience pricing feedback followup stability renewal stability.,0
CUST-000367,20,74.9,one-year,5,7.43,Recent support interactions were helpful and professional. The customer opened 5 support ticket(s) in the recent review window.,0
CUST-000368,13,82.65,one-year,1,8.44,The customer mentioned the portal is easy to use. The customer opened 1 support ticket(s) in the recent review window.,0
CUST-000369,21,90.46,month-to-month,0,5.43,The customer asked for a usage summary before renewal. The customer opened 0 support ticket(s) in the recent review window.,0
CUST-000370,41,60.18,two-year,3,3.58,The onboarding experience was smooth. The customer opened 3 support ticket(s) in the recent review window. Internal follow-up note: Followup feedback experience review followup review support support.,0
CUST-000371,15,96.29,one-year,4,5.42,The customer asked for a usage summary before renewal. The customer opened 4 support ticket(s) in the recent review window. Primary issue category: login trouble.,0
CUST-000372,7,91.1,month-to-month,2,7.42,The onboarding experience was smooth. The customer opened 2 support ticket(s) in the recent review window. Internal follow-up note: Usage review billing renewal billing review pricing contract.,0
CUST-000373,6,93.05,month-to-month,1,8.36,The onboarding experience was smooth. The customer opened 1 support ticket(s) in the recent review window.,0
CUST-000374,71,93.62,month-to-month,1,5.97,The service has been reliable lately. The customer opened 1 support ticket(s) in the recent review window. Internal follow-up note: Pricing support billing team customer customer usage contract.,0
CUST-000375,24,88.76,month-to-month,2,8.6,Network performance has improved over the last quarter. The customer opened 2 support ticket(s) in the recent review window.,0
CUST-000376,15,72.73,month-to-month,2,3.31,They contacted support for standard account maintenance. The customer opened 2 support ticket(s) in the recent review window.,1
CUST-000377,27,30.0,two-year,0,6.74,Network performance has improved over the last quarter. The customer opened 0 support ticket(s) in the recent review window.,0
CUST-000378,22,77.36,month-to-month,3,6.21,Network performance has improved over the last quarter. The customer opened 3 support ticket(s) in the recent review window. Internal follow-up note: Billing experience support renewal stability renewal contract pricing. Primary issue category: contract clarification.,0
CUST-000379,6,97.57,month-to-month,4,6.92,The customer asked for a usage summary before renewal. The customer opened 4 support ticket(s) in the recent review window.,1
CUST-000380,41,63.68,one-year,2,8.06,The customer mentioned the portal is easy to use. The customer opened 2 support ticket(s) in the recent review window.,0
CUST-000381,19,95.8,month-to-month,0,8.62,Network performance has improved over the last quarter. The customer opened 0 support ticket(s) in the recent review window.,0
CUST-000382,30,65.68,two-year,1,5.69,They appreciate the current pricing plan. The customer opened 1 support ticket(s) in the recent review window.,0
CUST-000383,56,85.03,one-year,3,7.63,The service has been reliable lately. The customer opened 3 support ticket(s) in the recent review window. Internal follow-up note: Service team followup followup support review renewal account. Primary issue category: pricing complaint.,0
CUST-000384,7,82.61,month-to-month,2,6.24,The customer mentioned the portal is easy to use. The customer opened 2 support ticket(s) in the recent review window. Internal follow-up note: Account review customer review review usage stability followup.,0
CUST-000385,12,92.39,month-to-month,4,4.57,The latest support case took too long to close. The customer opened 4 support ticket(s) in the recent review window.,1
CUST-000386,37,69.42,two-year,2,4.47,The customer mentioned the portal is easy to use. The customer opened 2 support ticket(s) in the recent review window.,0
CUST-000387,40,89.82,one-year,0,9.36,The onboarding experience was smooth. The customer opened 0 support ticket(s) in the recent review window. Primary issue category: service outage.,0
CUST-000388,20,41.51,two-year,1,6.48,Network performance has improved over the last quarter. The customer opened 1 support ticket(s) in the recent review window.,0
CUST-000389,14,79.06,month-to-month,2,4.52,The customer asked for a usage summary before renewal. The customer opened 2 support ticket(s) in the recent review window.,1
CUST-000390,43,73.14,two-year,0,7.06,The service has been reliable lately. The customer opened 0 support ticket(s) in the recent review window. Internal follow-up note: Customer pricing feedback team contract support contract followup. Primary issue category: service outage.,0
CUST-000391,72,88.64,one-year,0,7.62,The onboarding experience was smooth. The customer opened 0 support ticket(s) in the recent review window. Internal follow-up note: Followup support renewal followup billing usage review renewal.,0
CUST-000392,24,87.04,month-to-month,6,5.39,The service has been reliable lately. The customer opened 6 support ticket(s) in the recent review window.,1
CUST-000393,16,69.02,one-year,4,4.53,The customer left brief feedback without strong sentiment. The customer opened 4 support ticket(s) in the recent review window.,1
CUST-000394,17,83.54,one-year,2,8.76,Network performance has improved over the last quarter. The customer opened 2 support ticket(s) in the recent review window. Primary issue category: service outage.,0
CUST-000395,20,96.56,month-to-month,5,6.51,The customer asked for a usage summary before renewal. The customer opened 5 support ticket(s) in the recent review window.,1
CUST-000396,39,75.94,month-to-month,4,5.74,Recent support interactions were helpful and professional. The customer opened 4 support ticket(s) in the recent review window.,1
CUST-000397,72,64.62,two-year,1,6.53,The service has been reliable lately. The customer opened 1 support ticket(s) in the recent review window.,0
CUST-000398,18,101.29,month-to-month,2,6.63,The onboarding experience was smooth. The customer opened 2 support ticket(s) in the recent review window. Primary issue category: contract clarification.,0
CUST-000399,24,110.15,month-to-month,5,4.16,The customer is frustrated with repeated service interruptions. The customer opened 5 support ticket(s) in the recent review window.,1
CUST-000400,64,89.4,month-to-month,5,6.41,The onboarding experience was smooth. The customer opened 5 support ticket(s) in the recent review window. Internal follow-up note: Review stability account feedback experience experience review experience.,0
CUST-000401,28,83.58,month-to-month,3,5.13,The onboarding experience was smooth. The customer opened 3 support ticket(s) in the recent review window.,0
CUST-000402,26,63.56,two-year,0,7.16,The customer mentioned the portal is easy to use. The customer opened 0 support ticket(s) in the recent review window. Internal follow-up note: Feedback team support review experience renewal customer experience.,0
CUST-000403,56,74.8,one-year,1,4.87,Recent support interactions were helpful and professional. The customer opened 1 support ticket(s) in the recent review window.,0
CUST-000404,24,82.06,month-to-month,5,4.26,The customer asked for a usage summary before renewal. The customer opened 5 support ticket(s) in the recent review window. Internal follow-up note: Pricing stability feedback experience billing renewal experience account. Primary issue category: service outage.,1
CUST-000405,29,66.43,two-year,1,8.59,The service has been reliable lately. The customer opened 1 support ticket(s) in the recent review window. Primary issue category: billing issue.,0
CUST-000406,49,45.37,two-year,0,7.32,Network performance has improved over the last quarter. The customer opened 0 support ticket(s) in the recent review window.,0
CUST-000407,5,105.26,month-to-month,3,5.9,The team scheduled a check-in call for next month. The customer opened 3 support ticket(s) in the recent review window.,1
CUST-000408,44,45.12,two-year,1,4.64,Recent support interactions were helpful and professional. The customer opened 1 support ticket(s) in the recent review window.,0
CUST-000409,22,77.99,month-to-month,7,3.87,The customer left brief feedback without strong sentiment. The customer opened 7 support ticket(s) in the recent review window.,1
CUST-000410,35,64.07,two-year,1,7.04,They appreciate the current pricing plan. The customer opened 1 support ticket(s) in the recent review window. Internal follow-up note: Review contract customer stability billing renewal experience followup.,0
CUST-000411,17,100.81,one-year,0,7.68,The onboarding experience was smooth. The customer opened 0 support ticket(s) in the recent review window.,0
CUST-000412,20,66.48,one-year,1,4.14,The onboarding experience was smooth. The customer opened 1 support ticket(s) in the recent review window. Primary issue category: billing issue.,0
CUST-000413,16,75.8,month-to-month,0,7.54,They appreciate the current pricing plan. The customer opened 0 support ticket(s) in the recent review window.,0
CUST-000414,43,53.55,two-year,0,8.06,They appreciate the current pricing plan. The customer opened 0 support ticket(s) in the recent review window. Internal follow-up note: Pricing feedback customer customer stability support renewal feedback.,0
CUST-000415,16,108.34,month-to-month,6,6.6,The customer is actively comparing competitors. The customer opened 6 support ticket(s) in the recent review window.,1
CUST-000416,22,44.67,month-to-month,1,6.48,They appreciate the current pricing plan. The customer opened 1 support ticket(s) in the recent review window.,0
CUST-000417,3,73.42,month-to-month,4,3.47,The customer is frustrated with repeated service interruptions. The customer opened 4 support ticket(s) in the recent review window. Internal follow-up note: Pricing usage usage review team usage renewal feedback.,0
CUST-000418,22,110.28,one-year,0,5.9,Recent support interactions were helpful and professional. The customer opened 0 support ticket(s) in the recent review window.,0
CUST-000419,16,93.39,month-to-month,0,6.43,Network performance has improved over the last quarter. The customer opened 0 support ticket(s) in the recent review window.,0
CUST-000420,41,46.14,two-year,0,8.3,The customer mentioned the portal is easy to use. The customer opened 0 support ticket(s) in the recent review window. Internal follow-up note: Account team pricing feedback contract customer feedback renewal.,0
